Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
silicate_min,"poly(Predictor_Values, degree = 2)2",-1.7046646386550515,1.185049455611223,-1.4384755257119815,0.16957287633954013,0.18051991585914193,0.07808490534153467,1.1850494556112234,1.7622872780211496,0.20337952414368746,2,-28.553160349861116,65.10632069972223,68.884076616388,22.46947539591131,16,19
ammonia_min,(Intercept),2.9875362048519,0.2819618453374064,10.595533595252572,1.2210555845744567e-8,0.11854581820323412,0.008364045478638449,1.2290431897599998,1.07591133516743,0.36441642216533576,2,-29.245738161188847,66.4914763223777,70.26923223904345,24.168754596726956,16,19
ammonia_min,"poly(Predictor_Values, degree = 2)1",-1.8017476517272202,1.22904318976,-1.4659758637766458,0.16203173032066365,0.11854581820323412,0.008364045478638449,1.2290431897599998,1.07591133516743,0.36441642216533576,2,-29.245738161188847,66.4914763223777,70.26923223904345,24.168754596726956,16,19
ammonia_min,"poly(Predictor_Values, degree = 2)2",0.06430418285586693,1.2290431897599998,0.0523205233075852,0.9589209669625189,0.11854581820323412,0.008364045478638449,1.2290431897599998,1.07591133516743,0.36441642216533576,2,-29.245738161188847,66.4914763223777,70.26923223904345,24.168754596726956,16,19
sal_CV,(Intercept),3.057143713155445,0.282127517159781,10.836035222413459,1.720270860013044e-8,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18
sal_CV,"poly(Predictor_Values, degree = 2)1",-0.3567307195225561,1.1969656832580313,-0.2980291954165032,0.7697692312501639,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18
sal_CV,"poly(Predictor_Values, degree = 2)2",-1.6572731771569336,1.196965683258031,-1.3845619806292087,0.18643797016220548,0.1179497203432875,3.4301638905920306e-4,1.196965683258031,1.0029166397622424,0.39012166132116877,2,-27.13621521627363,62.27243043254726,65.83391746413191,21.490902703460478,15,18
temp_CV,(Intercept),3.057143713155445,0.25720201641809776,11.886157642659647,4.923681932199422e-9,0.2669203120752858,0.16917635368532402,1.0912157396645439,2.7308113613567135,0.09741680845886268,2,-25.471263365822026,58.94252673164405,62.50401376322871,17.861276857374563,15,18
temp_CV,"poly(Predictor_Values, degree = 2)1",-2.449032531053574,1.0912157396645439,-2.244315621589589,0.04032578651972207,0.2669203120752858,0.16917635368532402,1.0912157396645439,2.7308113613567135,0.09741680845886268,2,-25.471263365822026,58.94252673164405,62.50401376322871,17.861276857374563,15,18
temp_CV,"poly(Predictor_Values, degree = 2)2",0.7111094837661431,1.091215739664544,0.6516671799334096,0.5244756991505772,0.2669203120752858,0.16917635368532402,1.0912157396645439,2.7308113613567135,0.09741680845886268,2,-25.471263365822026,58.94252673164405,62.50401376322871,17.861276857374563,15,18
